user_id,signup_date,plan_type,monthly_price,city,churn_date
12002,2026-05-01,Monthly,299,Jaipur,2026-07-01
12003,2026-05-01,Monthly,299,Patna,
12004,2026-05-01,Annual,2499,Ahmedabad,
12005,2026-05-01,Monthly,299,Bengaluru,2026-07-01
12006,2026-05-01,Monthly,299,Pune,2026-08-01
12007,2026-05-01,Monthly,299,Chennai,
12008,2026-05-01,Monthly,299,Kolkata,
12009,2026-05-01,Annual,2499,Patna,
12010,2026-05-01,Monthly,299,Kolkata,
12011,2026-05-01,Monthly,299,Patna,
12012,2026-05-01,Monthly,299,Delhi,
12013,2026-05-01,Monthly,299,Mumbai,2026-06-01
12014,2026-05-01,Annual,2499,Bengaluru,
12015,2026-05-01,Annual,2499,Kolkata,
12016,2026-05-01,Monthly,299,Bengaluru,
12017,2026-05-01,Monthly,299,Mumbai,
12018,2026-05-01,Monthly,299,Pune,2026-06-01
12019,2026-05-01,Annual,2499,Ahmedabad,
12020,2026-05-01,Annual,2499,Jaipur,
12021,2026-05-01,Monthly,299,Mumbai,2026-07-01
12022,2026-05-01,Monthly,299,Bengaluru,2026-06-01
12023,2026-05-01,Annual,2499,Ahmedabad,
12024,2026-05-01,Monthly,299,Bengaluru,
12025,2026-05-01,Annual,2499,Kolkata,
12026,2026-05-01,Monthly,299,Chennai,2026-07-01
12027,2026-05-01,Monthly,299,Bengaluru,
12028,2026-05-01,Monthly,299,Pune,
12029,2026-05-01,Monthly,299,Pune,2026-06-01
12030,2026-05-01,Annual,2499,Chennai,2026-06-01
12031,2026-05-01,Monthly,299,Bengaluru,
12032,2026-05-01,Annual,2499,Pune,
12033,2026-05-01,Annual,2499,Kolkata,
12034,2026-05-01,Monthly,299,Bengaluru,
12035,2026-05-01,Annual,2499,Pune,
12036,2026-05-01,Monthly,299,Delhi,
12037,2026-05-01,Annual,2499,Bengaluru,
12038,2026-05-01,Monthly,299,Pune,
12039,2026-05-01,Annual,2499,Delhi,
12040,2026-05-01,Monthly,299,Jaipur,
12041,2026-05-01,Monthly,299,Mumbai,
12042,2026-05-01,Annual,2499,Delhi,
12043,2026-05-01,Annual,2499,Patna,
12044,2026-05-01,Annual,2499,Ahmedabad,
12045,2026-05-01,Monthly,299,Kolkata,
12046,2026-05-01,Monthly,299,Delhi,
12047,2026-05-01,Monthly,299,Delhi,2026-07-01
12048,2026-05-01,Monthly,299,Chennai,
12049,2026-05-01,Monthly,299,Chennai,
12050,2026-05-01,Monthly,299,Bengaluru,
12051,2026-05-01,Annual,2499,Kolkata,
12052,2026-05-01,Monthly,299,Mumbai,2026-07-01
12053,2026-05-01,Annual,2499,Hyderabad,
12054,2026-05-01,Monthly,299,Mumbai,
12055,2026-05-01,Annual,2499,Ahmedabad,
12056,2026-05-01,Monthly,299,Kolkata,
12057,2026-05-01,Monthly,299,Delhi,2026-07-01
12058,2026-05-01,Monthly,299,Kolkata,
12059,2026-05-01,Annual,2499,Mumbai,
12060,2026-05-01,Annual,2499,Ahmedabad,
12061,2026-05-01,Annual,2499,Bengaluru,2026-06-01
12062,2026-05-01,Monthly,299,Chennai,
12063,2026-05-01,Monthly,299,Ahmedabad,
12064,2026-05-01,Monthly,299,Hyderabad,
12065,2026-05-01,Monthly,299,Ahmedabad,
12066,2026-05-01,Annual,2499,Hyderabad,
12067,2026-05-01,Annual,2499,Chennai,
12068,2026-05-01,Monthly,299,Kolkata,2026-06-01
12069,2026-05-01,Monthly,299,Ahmedabad,2026-08-01
12070,2026-05-01,Monthly,299,Pune,
12071,2026-05-01,Monthly,299,Bengaluru,
12072,2026-05-01,Monthly,299,Ahmedabad,
12073,2026-05-01,Monthly,299,Mumbai,
12074,2026-05-01,Monthly,299,Pune,2026-07-01
12075,2026-05-01,Monthly,299,Patna,2026-08-01
12076,2026-05-01,Monthly,299,Chennai,
12077,2026-05-01,Monthly,299,Ahmedabad,
12078,2026-05-01,Monthly,299,Pune,
12079,2026-05-01,Monthly,299,Chennai,
12080,2026-05-01,Annual,2499,Bengaluru,
12081,2026-05-01,Annual,2499,Ahmedabad,
12082,2026-05-01,Monthly,299,Delhi,
12083,2026-05-01,Monthly,299,Patna,
12084,2026-05-01,Monthly,299,Hyderabad,
12085,2026-05-01,Monthly,299,Chennai,2026-06-01
12086,2026-05-01,Monthly,299,Kolkata,2026-08-01
12087,2026-05-01,Annual,2499,Hyderabad,
12088,2026-05-01,Monthly,299,Delhi,2026-07-01
12089,2026-05-01,Annual,2499,,
12090,2026-05-01,Monthly,299,Patna,2026-08-01
12091,2026-05-01,Monthly,299,Kolkata,2026-06-01
12092,2026-05-01,Annual,2499,Hyderabad,
12093,2026-05-01,Annual,2499,Ahmedabad,
12094,2026-05-01,Annual,2499,Jaipur,
12095,2026-05-01,Monthly,299,Bengaluru,2026-07-01
12096,2026-05-01,Monthly,299,Chennai,
12097,2026-05-01,Monthly,299,Hyderabad,
12098,2026-05-01,Monthly,299,Pune,2026-08-01
12099,2026-05-01,Annual,2499,Ahmedabad,
12100,2026-05-01,Annual,2499,Hyderabad,
12101,2026-05-01,Monthly,299,Mumbai,
12102,2026-05-01,Monthly,299,Pune,
12103,2026-05-01,Monthly,299,Patna,
12104,2026-05-01,Monthly,299,Ahmedabad,
12105,2026-05-01,Annual,2499,Kolkata,2026-07-01
12106,2026-05-01,Monthly,299,Hyderabad,
12107,2026-05-01,Monthly,299,Jaipur,
12108,2026-05-01,Annual,2499,Jaipur,
12109,2026-05-01,Monthly,299,Patna,
12110,2026-05-01,Monthly,299,Delhi,2026-06-01
12111,2026-05-01,Monthly,299,Mumbai,
12112,2026-05-01,Monthly,299,Bengaluru,
12113,2026-05-01,Monthly,299,Pune,2026-06-01
12114,2026-05-01,Annual,2499,Patna,
12115,2026-05-01,Annual,2499,Mumbai,
12116,2026-05-01,Monthly,299,Ahmedabad,
12117,2026-05-01,Monthly,299,Ahmedabad,
12118,2026-05-01,Monthly,299,Kolkata,
12119,2026-05-01,Monthly,299,Hyderabad,
12120,2026-05-01,Monthly,299,Pune,
12121,2026-05-01,Monthly,299,Delhi,
12122,2026-05-01,Monthly,299,Hyderabad,
12123,2026-06-01,Monthly,299,Kolkata,2026-08-01
12124,2026-06-01,Monthly,299,Ahmedabad,2026-07-01
12125,2026-06-01,Monthly,299,Bengaluru,
12126,2026-06-01,Annual,2499,Bengaluru,
12127,2026-06-01,Monthly,299,Hyderabad,
12128,2026-06-01,Monthly,299,Jaipur,
12129,2026-06-01,Monthly,299,Delhi,
12130,2026-06-01,Monthly,299,Delhi,
12131,2026-06-01,Annual,2499,Bengaluru,
12132,2026-06-01,Annual,2499,Pune,
12133,2026-06-01,Monthly,299,Jaipur,
12134,2026-06-01,Monthly,299,Pune,
12135,2026-06-01,Monthly,299,Kolkata,
12136,2026-06-01,Annual,2499,Patna,
12137,2026-06-01,Monthly,299,Delhi,2026-07-01
12138,2026-06-01,Monthly,299,Ahmedabad,
12139,2026-06-01,Monthly,299,Jaipur,
12140,2026-06-01,Monthly,299,Chennai,
12141,2026-06-01,Monthly,299,Chennai,
12142,2026-06-01,Monthly,299,Delhi,
12143,2026-06-01,Monthly,299,Delhi,
12144,2026-06-01,Monthly,299,Ahmedabad,
12145,2026-06-01,Annual,2499,Ahmedabad,
12146,2026-06-01,Monthly,299,Hyderabad,
12147,2026-06-01,Annual,2499,Patna,2026-07-01
12148,2026-06-01,Annual,2499,Hyderabad,
12149,2026-06-01,Annual,2499,Mumbai,
12150,2026-06-01,Monthly,299,Mumbai,2026-07-01
12151,2026-06-01,Monthly,299,Kolkata,
12152,2026-06-01,Monthly,299,Jaipur,
12153,2026-06-01,Monthly,299,Jaipur,
12154,2026-06-01,Monthly,299,Bengaluru,2026-07-01
12155,2026-06-01,Monthly,299,Pune,
12156,2026-06-01,Monthly,299,Hyderabad,
12157,2026-06-01,Annual,2499,Kolkata,
12158,2026-06-01,Monthly,299,Bengaluru,2026-07-01
12159,2026-06-01,Monthly,299,Hyderabad,
12160,2026-06-01,Monthly,299,Bengaluru,2026-07-01
12161,2026-06-01,Monthly,299,Ahmedabad,
12162,2026-06-01,Monthly,299,Kolkata,
12163,2026-06-01,Monthly,299,Pune,
12164,2026-06-01,Monthly,299,Kolkata,
12165,2026-06-01,Annual,2499,Chennai,
12166,2026-06-01,Annual,2499,Patna,
12167,2026-06-01,Annual,2499,Delhi,
12168,2026-06-01,Annual,2499,Patna,2026-08-01
12169,2026-06-01,Monthly,299,Bengaluru,2026-07-01
12170,2026-06-01,Monthly,299,Jaipur,
12171,2026-06-01,Monthly,299,Mumbai,2026-07-01
12172,2026-06-01,Monthly,299,Jaipur,
12173,2026-06-01,Monthly,299,Pune,
12174,2026-06-01,Annual,2499,Chennai,
12175,2026-06-01,Monthly,299,Ahmedabad,
12176,2026-06-01,Monthly,299,Ahmedabad,
12177,2026-06-01,Monthly,299,Mumbai,
12178,2026-06-01,Monthly,299,Mumbai,
12179,2026-06-01,Annual,2499,Hyderabad,
12180,2026-06-01,Monthly,299,Ahmedabad,
12181,2026-06-01,Monthly,299,,
12182,2026-06-01,Annual,2499,Hyderabad,
12183,2026-06-01,Monthly,299,Patna,
12184,2026-06-01,Monthly,299,Mumbai,
12185,2026-06-01,Annual,2499,Jaipur,2026-07-01
12186,2026-06-01,Monthly,299,Kolkata,
12187,2026-06-01,Annual,2499,Ahmedabad,2026-07-01
12188,2026-06-01,Monthly,299,Jaipur,
12189,2026-06-01,Annual,2499,Mumbai,
12190,2026-06-01,Annual,2499,Bengaluru,
12191,2026-06-01,Monthly,299,Hyderabad,
12192,2026-06-01,Annual,2499,Pune,
12193,2026-06-01,Annual,2499,Ahmedabad,
12194,2026-06-01,Annual,2499,Patna,
12195,2026-06-01,Annual,2499,Jaipur,
12196,2026-06-01,Monthly,299,Ahmedabad,
12197,2026-06-01,Annual,2499,Kolkata,
12198,2026-06-01,Annual,2499,Mumbai,2026-07-01
12199,2026-06-01,Monthly,299,Ahmedabad,
12200,2026-06-01,Monthly,299,Kolkata,2026-08-01
12201,2026-06-01,Annual,2499,Delhi,
12202,2026-06-01,Monthly,299,Patna,2026-08-01
12203,2026-06-01,Annual,2499,Pune,
12204,2026-06-01,Monthly,299,Mumbai,
12205,2026-06-01,Monthly,299,Jaipur,
12206,2026-06-01,Monthly,299,Patna,
12207,2026-06-01,Monthly,299,Patna,2026-08-01
12208,2026-06-01,Annual,2499,Mumbai,
12209,2026-06-01,Monthly,299,Jaipur,
12210,2026-06-01,Annual,2499,Chennai,
12211,2026-06-01,Monthly,299,Pune,2026-07-01
12212,2026-06-01,Monthly,299,Hyderabad,2026-08-01
12213,2026-06-01,Monthly,299,Patna,
12214,2026-06-01,Annual,2499,Chennai,
12215,2026-06-01,Monthly,299,Kolkata,2026-08-01
12216,2026-06-01,Annual,2499,Pune,
12217,2026-06-01,Monthly,299,Chennai,
12218,2026-06-01,Annual,2499,Patna,
12219,2026-06-01,Annual,2499,Jaipur,
12220,2026-06-01,Monthly,299,Hyderabad,
12221,2026-06-01,Monthly,299,Delhi,
12222,2026-06-01,Annual,2499,Mumbai,
12223,2026-06-01,Monthly,299,Hyderabad,2026-08-01
12224,2026-06-01,Monthly,299,Hyderabad,
12225,2026-06-01,Monthly,299,Pune,
12226,2026-06-01,Annual,2499,Chennai,
12227,2026-06-01,Annual,2499,Ahmedabad,
12228,2026-06-01,Monthly,299,Mumbai,
12229,2026-06-01,Annual,2499,Patna,
12230,2026-06-01,Monthly,299,Kolkata,
12231,2026-06-01,Monthly,299,Patna,2026-08-01
12232,2026-06-01,Monthly,299,Bengaluru,
12233,2026-06-01,Monthly,299,Mumbai,
12234,2026-06-01,Monthly,299,Ahmedabad,
12235,2026-06-01,Monthly,299,Chennai,
12236,2026-06-01,Monthly,299,Bengaluru,
12237,2026-06-01,Monthly,299,Hyderabad,
12238,2026-06-01,Monthly,299,Bengaluru,
12239,2026-06-01,Monthly,299,Patna,
12240,2026-06-01,Monthly,299,Delhi,
12241,2026-06-01,Monthly,299,Hyderabad,
12242,2026-06-01,Monthly,299,Hyderabad,
12243,2026-06-01,Monthly,299,Ahmedabad,2026-07-01
12244,2026-06-01,Monthly,299,Delhi,
12245,2026-06-01,Annual,2499,Delhi,
12246,2026-06-01,Monthly,299,Kolkata,
12247,2026-06-01,Annual,2499,Bengaluru,
12248,2026-06-01,Annual,2499,Pune,
12249,2026-06-01,Monthly,299,Pune,
12250,2026-06-01,Annual,2499,Kolkata,
12251,2026-06-01,Monthly,299,Hyderabad,2026-07-01
12252,2026-06-01,Annual,2499,Chennai,
12253,2026-06-01,Monthly,299,Chennai,2026-07-01
12254,2026-06-01,Monthly,299,Chennai,
12255,2026-06-01,Monthly,299,Patna,
12256,2026-06-01,Monthly,299,Mumbai,
12257,2026-06-01,Monthly,299,Pune,2026-08-01
12258,2026-06-01,Annual,2499,Jaipur,
12259,2026-06-01,Monthly,299,Hyderabad,
12260,2026-06-01,Annual,2499,,
12261,2026-06-01,Monthly,299,Ahmedabad,
12262,2026-06-01,Monthly,299,Delhi,
12263,2026-06-01,Monthly,299,Pune,
12264,2026-06-01,Monthly,299,Ahmedabad,2026-07-01
12265,2026-06-01,Monthly,299,Mumbai,
12266,2026-06-01,Monthly,299,Chennai,
12267,2026-06-01,Monthly,299,Chennai,
12268,2026-06-01,Annual,2499,Delhi,
12269,2026-06-01,Monthly,299,Pune,
12270,2026-06-01,Annual,2499,Patna,
12271,2026-06-01,Monthly,299,Hyderabad,
12272,2026-06-01,Monthly,299,Delhi,
12273,2026-06-01,Monthly,299,Pune,
12274,2026-06-01,Annual,2499,Hyderabad,
12275,2026-06-01,Monthly,299,Chennai,2026-08-01
12276,2026-06-01,Monthly,299,Ahmedabad,2026-08-01
12277,2026-06-01,Annual,2499,Patna,
12278,2026-06-01,Monthly,299,Jaipur,
12279,2026-06-01,Monthly,299,Chennai,
12280,2026-06-01,Monthly,299,Jaipur,
12281,2026-06-01,Annual,2499,Jaipur,
12282,2026-06-01,Monthly,299,Patna,
12283,2026-06-01,Monthly,299,Pune,
12284,2026-06-01,Annual,2499,Kolkata,
12285,2026-06-01,Monthly,299,Ahmedabad,
12286,2026-06-01,Annual,2499,Kolkata,
12287,2026-06-01,Monthly,299,Delhi,2026-07-01
12288,2026-06-01,Monthly,299,Kolkata,
12289,2026-06-01,Annual,2499,Kolkata,
12290,2026-06-01,Monthly,299,Ahmedabad,2026-07-01
12291,2026-06-01,Monthly,299,Jaipur,
12292,2026-06-01,Annual,2499,Patna,
12293,2026-06-01,Annual,2499,Hyderabad,
12294,2026-06-01,Monthly,299,Ahmedabad,
12295,2026-06-01,Monthly,299,Kolkata,
12296,2026-06-01,Monthly,299,Chennai,
12297,2026-06-01,Monthly,299,Hyderabad,
12298,2026-06-01,Monthly,299,Chennai,
12299,2026-06-01,Monthly,299,Pune,
12300,2026-06-01,Monthly,299,Ahmedabad,
12301,2026-06-01,Annual,2499,Bengaluru,
12302,2026-06-01,Monthly,299,Jaipur,
12303,2026-06-01,Monthly,299,Jaipur,
12304,2026-06-01,Annual,2499,Ahmedabad,2026-08-01
12305,2026-06-01,Annual,2499,Jaipur,2026-07-01
12306,2026-06-01,Monthly,299,Pune,
12307,2026-06-01,Monthly,299,Jaipur,
12308,2026-06-01,Monthly,299,Bengaluru,
12309,2026-06-01,Monthly,299,Jaipur,2026-08-01
12310,2026-06-01,Monthly,299,Patna,
12311,2026-06-01,Monthly,299,Chennai,2026-07-01
12312,2026-06-01,Annual,2499,Pune,
12313,2026-06-01,Monthly,299,Hyderabad,
12314,2026-06-01,Annual,2499,Ahmedabad,
12315,2026-06-01,Monthly,299,Bengaluru,
12316,2026-06-01,Annual,2499,Patna,
12317,2026-06-01,Monthly,299,Bengaluru,2026-07-01
12318,2026-06-01,Monthly,299,Ahmedabad,
12319,2026-06-01,Monthly,299,Pune,
12320,2026-06-01,Annual,2499,Ahmedabad,
12321,2026-06-01,Monthly,299,Hyderabad,
12322,2026-06-01,Annual,2499,Bengaluru,
12323,2026-06-01,Monthly,299,Delhi,2026-07-01
12324,2026-06-01,Monthly,299,Delhi,2026-08-01
12325,2026-06-01,Monthly,299,Ahmedabad,
12326,2026-06-01,Monthly,299,Pune,
12327,2026-06-01,Monthly,299,Kolkata,
12328,2026-06-01,Monthly,299,Pune,
12329,2026-06-01,Monthly,299,Chennai,
12330,2026-06-01,Monthly,299,Ahmedabad,
12331,2026-06-01,Monthly,299,Mumbai,
12332,2026-06-01,Monthly,299,Hyderabad,
12333,2026-06-01,Monthly,299,Delhi,
12334,2026-06-01,Monthly,299,Jaipur,
12335,2026-06-01,Monthly,299,Delhi,2026-07-01
12336,2026-06-01,Monthly,299,Patna,
12337,2026-06-01,Monthly,299,Mumbai,2026-07-01
12338,2026-06-01,Monthly,299,Bengaluru,
12339,2026-06-01,Monthly,299,Jaipur,
12340,2026-06-01,Monthly,299,Chennai,2026-07-01
12341,2026-06-01,Monthly,299,Chennai,
12342,2026-06-01,Monthly,299,Patna,
12343,2026-06-01,Annual,2499,Hyderabad,
12344,2026-06-01,Monthly,299,Mumbai,
12345,2026-06-01,Monthly,299,Pune,
12346,2026-06-01,Annual,2499,Ahmedabad,
12347,2026-06-01,Monthly,299,Chennai,
12348,2026-06-01,Monthly,299,Pune,
12349,2026-06-01,Monthly,299,Delhi,2026-08-01
12350,2026-06-01,Monthly,299,Pune,
12351,2026-06-01,Monthly,299,Chennai,
12352,2026-06-01,Annual,2499,Ahmedabad,
12353,2026-06-01,Monthly,299,Hyderabad,
12354,2026-06-01,Annual,2499,Chennai,
12355,2026-06-01,Monthly,299,Ahmedabad,
12356,2026-06-01,Annual,2499,Chennai,
12357,2026-06-01,Monthly,299,Kolkata,
12358,2026-06-01,Annual,2499,Patna,
12359,2026-06-01,Monthly,299,Chennai,2026-07-01
12360,2026-06-01,Annual,2499,Ahmedabad,
12361,2026-06-01,Monthly,299,Jaipur,
12362,2026-06-01,Monthly,299,Patna,
12363,2026-06-01,Monthly,299,Ahmedabad,
12364,2026-06-01,Monthly,299,Pune,
12365,2026-06-01,Monthly,299,Mumbai,
12366,2026-06-01,Monthly,299,Jaipur,
12367,2026-06-01,Monthly,299,Hyderabad,
12368,2026-06-01,Monthly,299,Chennai,
12369,2026-06-01,Monthly,299,Jaipur,
12370,2026-06-01,Annual,2499,Delhi,
12371,2026-06-01,Monthly,299,Bengaluru,
12372,2026-06-01,Annual,2499,Jaipur,
12373,2026-06-01,Monthly,299,Ahmedabad,
12374,2026-06-01,Monthly,299,Kolkata,
12375,2026-06-01,Monthly,299,Ahmedabad,2026-07-01
12376,2026-06-01,Monthly,299,Mumbai,
12377,2026-06-01,Monthly,299,Pune,
12378,2026-06-01,Monthly,299,Delhi,2026-07-01
12379,2026-06-01,Monthly,299,Ahmedabad,
12380,2026-06-01,Annual,2499,Patna,
12381,2026-06-01,Monthly,299,Jaipur,
12382,2026-06-01,Monthly,299,Chennai,
12383,2026-06-01,Monthly,299,Pune,
12384,2026-06-01,Monthly,299,Pune,
12385,2026-06-01,Monthly,299,Patna,
12386,2026-06-01,Annual,2499,Mumbai,
12387,2026-06-01,Monthly,299,Delhi,
12388,2026-06-01,Monthly,299,Bengaluru,
12389,2026-06-01,Monthly,299,Ahmedabad,
12390,2026-06-01,Annual,2499,Delhi,
12391,2026-06-01,Annual,2499,Bengaluru,
12392,2026-06-01,Annual,2499,Delhi,
12393,2026-06-01,Monthly,299,Jaipur,
12394,2026-06-01,Annual,2499,Chennai,
12395,2026-06-01,Monthly,299,Jaipur,2026-07-01
12396,2026-06-01,Monthly,299,Mumbai,
12397,2026-06-01,Monthly,299,Ahmedabad,
12398,2026-06-01,Annual,2499,Mumbai,
12399,2026-06-01,Monthly,299,Delhi,
12400,2026-06-01,Monthly,299,Pune,
12401,2026-06-01,Monthly,299,Jaipur,
12402,2026-06-01,Annual,2499,Kolkata,
12403,2026-06-01,Annual,2499,Mumbai,2026-08-01
12404,2026-06-01,Monthly,299,Pune,
12405,2026-06-01,Monthly,299,Kolkata,2026-07-01
12406,2026-06-01,Annual,2499,Chennai,2026-07-01
12407,2026-06-01,Monthly,299,Delhi,
12408,2026-06-01,Annual,2499,Chennai,
12409,2026-06-01,Annual,2499,Kolkata,
12410,2026-06-01,Annual,2499,Jaipur,
12411,2026-06-01,Monthly,299,Ahmedabad,
12412,2026-06-01,Monthly,299,Delhi,
12413,2026-06-01,Annual,2499,Kolkata,
12414,2026-06-01,Monthly,299,Hyderabad,
12415,2026-06-01,Monthly,299,Pune,
12416,2026-06-01,Monthly,299,Jaipur,
12417,2026-06-01,Annual,2499,Bengaluru,
12418,2026-06-01,Annual,2499,Kolkata,
12419,2026-06-01,Annual,2499,Hyderabad,
12420,2026-06-01,Monthly,299,Mumbai,
12421,2026-06-01,Monthly,299,Delhi,
12422,2026-06-01,Monthly,299,Hyderabad,
12423,2026-06-01,Monthly,299,Delhi,
12424,2026-06-01,Monthly,299,Patna,
12425,2026-06-01,Annual,2499,Hyderabad,
12426,2026-06-01,Monthly,299,Ahmedabad,
12427,2026-06-01,Annual,2499,Ahmedabad,
12428,2026-06-01,Monthly,299,Kolkata,
12429,2026-06-01,Monthly,299,Hyderabad,
12430,2026-06-01,Monthly,299,Jaipur,
12431,2026-06-01,Monthly,299,Patna,
12432,2026-06-01,Annual,2499,Bengaluru,
12433,2026-06-01,Monthly,299,Chennai,
12434,2026-06-01,Monthly,299,Jaipur,2026-07-01
12435,2026-06-01,Monthly,299,Pune,
12436,2026-06-01,Annual,2499,Pune,
12437,2026-06-01,Monthly,299,Pune,
12438,2026-06-01,Annual,2499,Bengaluru,
12439,2026-06-01,Monthly,299,,
12440,2026-06-01,Annual,2499,Pune,
12441,2026-06-01,Annual,2499,Kolkata,
12442,2026-06-01,Annual,2499,Bengaluru,
12443,2026-06-01,Annual,2499,Mumbai,
12444,2026-06-01,Monthly,299,Kolkata,
12445,2026-06-01,Annual,2499,Pune,
12446,2026-06-01,Monthly,299,Mumbai,
12447,2026-06-01,Annual,2499,Kolkata,
12448,2026-06-01,Annual,2499,Delhi,
12449,2026-06-01,Monthly,299,Bengaluru,
12450,2026-06-01,Monthly,299,Delhi,
12451,2026-06-01,Monthly,299,Mumbai,
12452,2026-06-01,Monthly,299,Bengaluru,
12453,2026-06-01,Monthly,299,Mumbai,2026-08-01
12454,2026-06-01,Monthly,299,Mumbai,
12455,2026-06-01,Monthly,299,Ahmedabad,2026-08-01
12456,2026-06-01,Monthly,299,Jaipur,
12457,2026-06-01,Monthly,299,Kolkata,
12458,2026-06-01,Annual,2499,Jaipur,2026-07-01
12459,2026-06-01,Annual,2499,Chennai,
12460,2026-06-01,Annual,2499,Jaipur,
12461,2026-06-01,Monthly,299,Bengaluru,
12462,2026-06-01,Annual,2499,Ahmedabad,
12463,2026-06-01,Annual,2499,Jaipur,
12464,2026-06-01,Monthly,299,Ahmedabad,
12465,2026-06-01,Monthly,299,Jaipur,2026-07-01
12466,2026-06-01,Monthly,299,Ahmedabad,
12467,2026-06-01,Monthly,299,Hyderabad,2026-08-01
12468,2026-06-01,Annual,2499,Jaipur,
12469,2026-06-01,Monthly,299,Mumbai,
12470,2026-06-01,Monthly,299,Delhi,2026-08-01
12471,2026-06-01,Annual,2499,Chennai,
12472,2026-06-01,Monthly,299,Jaipur,
12473,2026-06-01,Monthly,299,Kolkata,
12474,2026-06-01,Monthly,299,Mumbai,
12475,2026-06-01,Annual,2499,Chennai,
12476,2026-06-01,Annual,2499,Mumbai,
12477,2026-06-01,Monthly,299,Bengaluru,
12478,2026-06-01,Annual,2499,Delhi,
12479,2026-06-01,Monthly,299,Bengaluru,
12480,2026-06-01,Monthly,299,Chennai,
12481,2026-06-01,Monthly,299,Bengaluru,
12482,2026-06-01,Monthly,299,Jaipur,
12483,2026-06-01,Monthly,299,Ahmedabad,
12484,2026-06-01,Monthly,299,Patna,2026-08-01
12485,2026-06-01,Monthly,299,Jaipur,2026-07-01
12486,2026-06-01,Monthly,299,Delhi,
12487,2026-06-01,Annual,2499,Mumbai,
12488,2026-06-01,Annual,2499,Bengaluru,2026-08-01
12489,2026-06-01,Monthly,299,Chennai,
12490,2026-06-01,Monthly,299,Hyderabad,
12491,2026-06-01,Annual,2499,Delhi,
12492,2026-06-01,Monthly,299,Chennai,
12493,2026-06-01,Annual,2499,Jaipur,
12494,2026-06-01,Annual,2499,Ahmedabad,2026-07-01
12495,2026-06-01,Monthly,299,Chennai,2026-07-01
12496,2026-06-01,Annual,2499,Hyderabad,
12497,2026-06-01,Annual,2499,Kolkata,
12498,2026-06-01,Monthly,299,Bengaluru,
12499,2026-06-01,Annual,2499,Mumbai,
12500,2026-06-01,Monthly,299,Mumbai,
12501,2026-06-01,Annual,2499,Delhi,
12502,2026-06-01,Monthly,299,Ahmedabad,2026-07-01
12503,2026-06-01,Annual,2499,Ahmedabad,
12504,2026-06-01,Monthly,299,Patna,
12505,2026-06-01,Monthly,299,Delhi,
12506,2026-06-01,Monthly,299,Bengaluru,
12507,2026-06-01,Monthly,299,Pune,
12508,2026-06-01,Annual,2499,Delhi,2026-08-01
12509,2026-06-01,Monthly,299,Hyderabad,2026-08-01
12510,2026-06-01,Monthly,299,Patna,2026-07-01
12511,2026-06-01,Annual,2499,Pune,
12512,2026-06-01,Monthly,299,Ahmedabad,2026-07-01
12513,2026-06-01,Monthly,299,Mumbai,
12514,2026-06-01,Monthly,299,Hyderabad,2026-08-01
12515,2026-06-01,Annual,2499,Chennai,
12516,2026-06-01,Monthly,299,Patna,2026-07-01
12517,2026-06-01,Annual,2499,Patna,
12518,2026-06-01,Monthly,299,Hyderabad,2026-07-01
12519,2026-06-01,Monthly,299,Hyderabad,
12520,2026-06-01,Annual,2499,Bengaluru,
12521,2026-06-01,Monthly,299,Hyderabad,
12522,2026-06-01,Monthly,299,Bengaluru,
12523,2026-06-01,Monthly,299,Chennai,
12524,2026-06-01,Annual,2499,Pune,
12525,2026-06-01,Annual,2499,Mumbai,
12526,2026-06-01,Monthly,299,Mumbai,
12527,2026-06-01,Annual,2499,Hyderabad,
12528,2026-06-01,Annual,2499,Mumbai,
12529,2026-06-01,Monthly,299,Kolkata,
12530,2026-06-01,Annual,2499,Hyderabad,
12531,2026-06-01,Annual,2499,Ahmedabad,
12532,2026-06-01,Monthly,299,Delhi,
12533,2026-06-01,Annual,2499,Mumbai,
12534,2026-06-01,Monthly,299,Mumbai,
12535,2026-06-01,Monthly,299,Kolkata,
12536,2026-06-01,Monthly,299,Jaipur,2026-08-01
12537,2026-06-01,Monthly,299,Chennai,2026-08-01
12538,2026-06-01,Monthly,299,Patna,
12539,2026-06-01,Monthly,299,Bengaluru,
12540,2026-06-01,Monthly,299,Kolkata,
12541,2026-06-01,Monthly,299,Bengaluru,
12542,2026-06-01,Monthly,299,Hyderabad,
12543,2026-06-01,Monthly,299,Hyderabad,
12544,2026-06-01,Monthly,299,Jaipur,
12545,2026-06-01,Monthly,299,Jaipur,
12546,2026-06-01,Monthly,299,Delhi,
12547,2026-06-01,Monthly,299,Pune,
12548,2026-06-01,Monthly,299,Pune,
12549,2026-06-01,Monthly,299,Chennai,2026-07-01
12550,2026-06-01,Monthly,299,Patna,
12551,2026-06-01,Monthly,299,Chennai,
12552,2026-06-01,Monthly,299,Mumbai,
12553,2026-06-01,Monthly,299,Patna,
12554,2026-06-01,Annual,2499,Delhi,
12555,2026-06-01,Annual,2499,Patna,
12556,2026-06-01,Monthly,299,Hyderabad,
12557,2026-06-01,Monthly,299,Mumbai,
12558,2026-06-01,Monthly,299,Ahmedabad,
12559,2026-06-01,Annual,2499,Mumbai,
12560,2026-06-01,Monthly,299,Ahmedabad,2026-08-01
12561,2026-06-01,Monthly,299,Patna,
